CUSTOMER_ID,DATA_KNOWN,GENDER,AGE,TARIFF,DROPPED_CALLS,HANDSET,PEAK_MINS,PEAK_RATE,BILL_PEAK,OFFPEAK_MINS,OFFPEAK_RATE,BILL_OFFPEAK,GADGET_A,GADGET_B,GADGET_C,GADGET_D,GADGET_A_REVENUES,GADGET_B_REVENUES,GADGET_C_REVENUES,GADGET_D_REVENUES,HAS_CHURNED,RETENTION
K232290,yes,Female,29,Play 100,6,S50,87,25,22,94,5,5,F,T,T,T,0,23,31,40,Yes,No
K232300,yes,Female,37,Play 100,0,BS110,75,25,19,287,5,14,F,T,T,T,0,19,26,38,Yes,No
K232310,yes,Female,55,Play 100,2,BS110,67,25,17,158,5,8,F,F,F,F,0,0,0,0,Yes,No
K232320,yes,Male,28,Play 100,9,S50,68,25,17,108,5,5,T,T,T,T,9,20,29,42,Yes,No
K232330,yes,Male,31,Play 100,6,S50,193,25,48,256,5,13,F,F,F,F,0,0,0,0,Yes,No
K232340,yes,Male,25,Play 100,10,S50,121,25,30,295,5,15,F,F,F,F,0,0,0,0,No,Yes
K232350,yes,Female,27,Play 100,0,BS110,235,25,59,200,5,10,T,T,T,T,10,18,30,39,Yes,No
K232360,yes,Female,44,Play 100,0,S50,47,25,12,253,5,13,F,F,F,F,0,0,0,0,Yes,No
K232370,yes,Male,12,Play 100,2,S50,164,25,41,236,5,12,T,F,F,T,7,0,0,39,Yes,No
K232380,yes,Male,39,Play 100,6,S50,102,25,26,285,5,14,F,F,F,F,0,0,0,0,Yes,No
K232390,yes,Male,35,Play 100,1,BS110,92,25,23,181,5,9,F,F,F,F,0,0,0,0,Yes,No
K232400,yes,Male,25,Play 100,6,BS110,74,25,19,276,5,14,T,T,T,T,7,21,33,36,Yes,No
K232410,yes,Male,17,Play 100,1,BS110,98,25,25,242,5,12,F,F,F,F,0,0,0,0,Yes,No
K232420,yes,Female,29,Play 100,10,BS110,71,25,18,123,5,6,F,F,F,F,0,0,0,0,Yes,No
K232430,yes,Male,51,Play 100,8,S50,85,25,21,164,5,8,F,F,F,F,0,0,0,0,Yes,No
K232440,yes,Female,49,Play 100,8,S50,55,25,14,252,5,13,T,T,T,T,6,21,27,36,Yes,No
K232450,yes,Male,24,Play 100,4,BS110,49,25,12,308,5,15,T,F,F,T,11,0,0,40,Yes,No
K232460,yes,Female,26,Play 100,2,S50,55,25,14,254,5,13,F,F,F,F,0,0,0,0,Yes,No
K232470,yes,Female,18,Play 100,0,S50,85,25,21,109,5,5,F,F,F,F,0,0,0,0,Yes,No
K232480,yes,Female,28,Play 100,0,BS110,68,25,17,69,5,3,T,T,T,F,12,16,30,0,Yes,No
K232490,yes,Male,26,Play 100,0,BS110,84,25,21,50,5,2,F,F,F,F,0,0,0,0,Yes,No
K232500,yes,Male,22,Play 100,1,S50,61,25,15,59,5,3,T,T,F,T,9,18,0,40,Yes,No
K232510,yes,Female,30,Play 100,0,S50,77,25,19,108,5,5,F,F,F,F,0,0,0,0,Yes,No
K232520,yes,Male,15,Play 100,0,S50,92,25,23,213,5,11,F,F,F,F,0,0,0,0,Yes,No
K232530,yes,Female,15,Play 100,0,BS110,209,25,52,155,5,8,F,F,F,T,0,0,0,39,Yes,No
K232540,yes,Male,25,Play 100,1,S50,153,25,38,260,5,13,F,F,F,F,0,0,0,0,Yes,No
K232550,yes,Female,33,Play 100,0,S50,65,25,16,358,5,18,T,T,F,T,9,18,0,40,Yes,No
K232560,yes,Male,16,Play 100,2,S50,77,25,19,257,5,13,F,F,F,F,0,0,0,0,Yes,No
K232570,yes,Female,29,Play 100,0,S50,109,25,27,239,5,12,T,F,T,T,10,0,32,39,No,Yes
K232580,yes,Male,22,Play 100,0,S50,154,25,39,40,5,2,T,F,T,T,8,0,34,39,Yes,No
K232590,yes,Male,25,Play 100,11,S50,106,25,27,242,5,12,F,F,F,T,0,0,0,35,Yes,No
K232600,yes,Female,37,Play 100,0,BS110,55,25,14,50,5,2,F,F,F,F,0,0,0,0,Yes,No
K232610,yes,Female,31,Play 100,1,BS110,221,25,55,206,5,10,F,F,F,F,0,0,0,0,Yes,No
K232620,yes,Female,34,Play 100,0,S50,62,25,15,292,5,15,T,T,T,T,11,18,27,41,Yes,No
K232630,yes,Female,17,Play 100,3,S50,165,25,41,131,5,7,T,T,T,T,10,20,28,35,Yes,No
K232640,yes,Female,43,Play 100,0,S50,64,25,16,243,5,12,T,F,F,F,7,0,0,0,Yes,No
K232650,yes,Male,37,Play 100,2,BS110,75,25,19,235,5,12,F,F,F,F,0,0,0,0,Yes,No
K232660,yes,Male,14,Play 100,1,BS110,218,25,54,168,5,8,F,F,F,F,0,0,0,0,Yes,No
K232670,yes,Female,42,Play 100,1,S50,112,25,28,39,5,2,F,F,F,F,0,0,0,0,Yes,No
K232680,yes,Female,15,Play 100,0,BS110,194,25,48,166,5,8,T,F,F,T,9,0,0,42,Yes,No
K232690,yes,Female,32,Play 100,2,S50,158,25,40,223,5,11,F,F,F,F,0,0,0,0,Yes,No
K232700,yes,Female,52,Play 100,0,S50,116,25,29,243,5,12,F,F,T,F,0,0,29,0,Yes,No
K232710,yes,Male,33,Play 100,1,BS110,67,25,17,341,5,17,F,F,F,F,0,0,0,0,Yes,No
K232720,yes,Male,19,Play 100,0,S50,95,25,24,169,5,8,T,T,F,T,9,20,0,40,Yes,No
K232730,yes,Female,28,Play 100,2,S50,177,25,44,217,5,11,F,F,F,F,0,0,0,0,Yes,No
K232740,yes,Female,32,Play 100,1,S50,98,25,24,157,5,8,T,T,T,F,13,19,27,0,Yes,No
K232750,yes,Male,32,Play 100,2,S50,132,25,33,139,5,7,F,T,T,T,0,19,29,37,Yes,No
K232760,yes,Female,14,Play 100,0,BS110,152,25,38,162,5,8,F,F,F,F,0,0,0,0,Yes,No
K232770,yes,Male,41,Play 100,1,S50,208,25,52,176,5,9,F,F,F,F,0,0,0,0,Yes,No
K232780,yes,Male,36,CAT 100,0,S50,466,15,70,331,5,17,F,F,F,F,0,0,0,0,Yes,No
K232790,yes,Male,33,CAT 100,1,S50,478,15,72,55,5,3,F,F,F,F,0,0,0,0,Yes,No
K232800,yes,Female,34,CAT 100,8,S50,382,15,57,236,5,12,T,T,F,T,9,14,0,37,Yes,No
K232810,yes,Female,36,CAT 100,2,S50,508,15,76,53,5,3,F,F,F,F,0,0,0,0,Yes,No
K232820,yes,Female,37,CAT 100,8,BS110,390,15,59,153,5,8,F,F,F,F,0,0,0,0,Yes,No
K232830,yes,Male,24,CAT 100,0,S50,502,15,75,219,5,11,F,F,F,F,0,0,0,0,Yes,No
K232840,yes,Male,24,CAT 100,1,BS110,467,15,70,19,5,1,F,T,F,F,0,19,0,0,Yes,No
K232850,yes,Male,47,CAT 100,2,S50,546,15,82,320,5,16,T,T,T,T,10,22,29,41,Yes,No
K232860,yes,Female,35,CAT 100,2,BS110,362,15,54,346,5,17,F,F,F,F,0,0,0,0,Yes,No
K232870,yes,Male,28,CAT 100,2,S50,607,15,91,235,5,12,F,F,F,F,0,0,0,0,Yes,No
K232880,yes,Male,21,CAT 100,8,S50,282,15,42,240,5,12,F,F,F,F,0,0,0,0,Yes,No
K232890,yes,Female,23,CAT 100,0,BS110,283,15,42,219,5,11,F,F,F,F,0,0,0,0,Yes,No
K232900,yes,Female,37,CAT 100,4,S50,517,15,77,243,5,12,F,F,F,F,0,0,0,0,Yes,No
K232910,yes,Female,38,CAT 100,0,S50,517,15,78,282,5,14,F,F,F,F,0,0,0,0,Yes,No
K232920,yes,Female,26,CAT 100,2,BS110,463,15,69,145,5,7,T,T,T,F,10,18,26,0,Yes,No
K232930,yes,Female,24,CAT 100,2,BS110,593,15,89,156,5,8,F,F,F,T,0,0,0,40,Yes,No
K232940,yes,Female,55,CAT 100,2,S50,368,15,55,240,5,12,F,F,F,F,0,0,0,0,Yes,No
K232950,yes,Male,22,CAT 100,3,BS110,684,15,103,141,5,7,F,F,F,F,0,0,0,0,Yes,No
K232960,yes,Male,25,CAT 100,0,S50,516,15,77,112,5,6,F,F,F,F,0,0,0,0,Yes,No
K232970,yes,Female,33,CAT 100,1,BS110,371,15,56,106,5,5,F,F,F,F,0,0,0,0,Yes,No
K232980,yes,Female,22,CAT 100,2,S50,660,15,99,44,5,2,F,F,F,F,0,0,0,0,Yes,No
K232990,yes,Male,56,CAT 100,1,S50,698,15,105,204,5,10,T,T,F,T,14,19,0,39,Yes,No
K233000,yes,Male,39,CAT 100,1,S50,289,15,43,214,5,11,F,F,F,F,0,0,0,0,No,Yes
K233010,yes,Male,63,CAT 100,2,S50,585,15,88,162,5,8,F,F,F,F,0,0,0,0,No,Yes
K233020,yes,Male,78,CAT 100,2,S50,571,15,86,397,5,20,T,T,F,T,11,21,0,37,Yes,No
K233030,yes,Male,21,CAT 100,1,BS110,596,15,89,149,5,7,F,F,F,F,0,0,0,0,Yes,No
K233040,yes,Female,31,CAT 100,10,BS110,616,15,92,164,5,8,F,F,F,F,0,0,0,0,Yes,No
K233050,yes,Female,20,CAT 100,1,BS110,529,15,79,311,5,16,F,F,F,F,0,0,0,0,Yes,No
K233060,yes,Male,38,CAT 100,2,BS110,419,15,63,75,5,4,F,F,F,F,0,0,0,0,Yes,No
K233070,yes,Female,28,CAT 100,8,BS110,348,15,52,201,5,10,F,F,F,F,0,0,0,0,No,Yes
K233080,yes,Female,31,CAT 100,2,S50,499,15,75,269,5,13,F,F,F,F,0,0,0,0,Yes,No
K233090,yes,Male,16,CAT 100,0,S50,401,15,60,0,5,0,F,F,F,F,0,0,0,0,Yes,No
K233100,yes,Female,18,CAT 100,0,S50,356,15,53,130,5,6,F,F,F,F,0,0,0,0,Yes,No
K233110,yes,Male,13,CAT 100,2,S50,508,15,76,43,5,2,T,T,F,T,13,16,0,41,Yes,No
K233120,yes,Female,17,CAT 100,2,BS110,508,15,76,215,5,11,F,F,F,F,0,0,0,0,Yes,No
K233130,yes,Female,41,CAT 100,11,S50,492,15,74,272,5,14,F,T,F,F,0,19,0,0,Yes,No
K233140,yes,Female,17,CAT 100,0,S50,464,15,70,29,5,1,F,F,F,F,0,0,0,0,Yes,No
K233150,yes,Male,50,CAT 100,8,BS110,417,15,63,169,5,8,F,F,F,F,0,0,0,0,Yes,No
K233160,yes,Male,15,CAT 100,1,S50,421,15,63,203,5,10,F,T,F,F,0,20,0,0,Yes,No
K233170,yes,Male,14,CAT 100,11,S50,451,15,68,47,5,2,T,F,T,T,8,0,24,39,Yes,No
K233180,yes,Male,30,CAT 100,3,S50,569,15,85,234,5,12,F,F,F,F,0,0,0,0,Yes,No
K233190,yes,Female,35,CAT 100,1,S50,388,15,58,176,5,9,F,T,F,F,0,19,0,0,Yes,No
K233200,yes,Male,31,CAT 100,6,S50,608,15,91,168,5,8,F,F,F,F,0,0,0,0,Yes,No
K233210,yes,Female,26,CAT 100,1,BS110,484,15,73,54,5,3,F,F,F,F,0,0,0,0,Yes,No
K233220,yes,Male,19,CAT 100,2,BS110,485,15,73,254,5,13,F,F,F,F,0,0,0,0,Yes,No
K233230,yes,Female,21,CAT 100,8,S50,557,15,84,41,5,2,F,F,F,F,0,0,0,0,Yes,No
K233240,yes,Female,22,CAT 100,10,S50,482,15,72,142,5,7,F,F,F,F,0,0,0,0,Yes,No
K233250,yes,Female,31,CAT 100,0,S50,575,15,86,59,5,3,T,T,F,T,9,19,0,37,Yes,No
K233260,yes,Male,22,CAT 100,11,S50,563,15,85,51,5,3,F,F,T,F,0,0,32,0,Yes,No
K233270,yes,Male,27,CAT 100,2,BS110,506,15,76,71,5,4,F,F,F,F,0,0,0,0,Yes,No
K233280,yes,Female,39,CAT 100,1,BS110,335,15,50,292,5,15,F,F,F,F,0,0,0,0,Yes,No
K233290,yes,Female,35,CAT 100,7,S50,299,15,45,236,5,12,F,F,F,F,0,0,0,0,Yes,No
K233300,yes,Female,14,CAT 100,1,S50,373,15,56,231,5,12,F,F,F,F,0,0,0,0,Yes,No
K233310,yes,Male,28,CAT 100,0,BS110,499,15,75,124,5,6,T,F,F,F,7,0,0,0,Yes,No
K233320,yes,Male,32,CAT 100,1,S50,617,15,93,223,5,11,F,T,T,F,0,15,27,0,Yes,No
K233330,yes,Male,20,CAT 100,1,BS110,416,15,62,371,5,19,F,F,F,F,0,0,0,0,Yes,No
K233340,yes,Female,23,CAT 100,0,BS110,535,15,80,295,5,15,T,T,F,T,9,21,0,38,Yes,No
K233350,yes,Female,45,CAT 100,1,BS110,690,15,104,134,5,7,T,T,T,F,6,18,34,0,Yes,No
K233360,yes,Male,28,CAT 100,9,BS110,584,15,88,198,5,10,F,F,F,F,0,0,0,0,Yes,No
K233370,yes,Female,21,CAT 100,9,S50,723,15,108,162,5,8,F,F,F,F,0,0,0,0,No,Yes
K233380,yes,Female,21,CAT 100,11,S50,629,15,94,204,5,10,T,T,F,T,4,23,0,42,Yes,No
K233390,yes,Female,19,CAT 100,0,BS110,622,15,93,263,5,13,F,F,F,F,0,0,0,0,Yes,No
K233400,yes,Female,17,CAT 100,1,S50,644,15,97,58,5,3,F,F,F,F,0,0,0,0,Yes,No
K233410,yes,Male,19,CAT 100,2,BS110,676,15,101,84,5,4,F,F,F,F,0,0,0,0,Yes,No
K233420,yes,Male,37,CAT 100,2,BS110,413,15,62,162,5,8,F,F,F,F,0,0,0,0,Yes,No
K233430,yes,Male,45,CAT 100,1,S50,622,15,93,148,5,7,F,F,T,F,0,0,29,0,Yes,No
K233440,yes,Female,22,CAT 100,10,S50,719,15,108,106,5,5,F,F,F,F,0,0,0,0,Yes,No
K233450,yes,Female,47,CAT 100,2,S50,532,15,80,0,5,0,T,F,F,F,12,0,0,0,Yes,No
K233460,yes,Male,18,CAT 100,0,BS110,631,15,95,56,5,3,F,F,F,F,0,0,0,0,Yes,No
K233470,yes,Female,45,CAT 100,1,BS110,452,15,68,0,5,0,F,F,F,F,0,0,0,0,Yes,No
K233480,yes,Female,53,CAT 100,10,S50,484,15,73,345,5,17,F,F,F,F,0,0,0,0,Yes,No
K233490,yes,Male,28,CAT 100,2,BS110,437,15,66,30,5,2,F,T,T,F,0,24,31,0,Yes,No
K233500,yes,Male,33,CAT 100,8,S50,514,15,77,33,5,2,F,F,F,F,0,0,0,0,Yes,No
K233510,yes,Male,45,CAT 100,2,S50,506,15,76,165,5,8,F,F,F,F,0,0,0,0,Yes,No
K233520,yes,Female,20,CAT 100,2,BS110,478,15,72,55,5,3,T,T,F,T,10,18,0,36,Yes,No
K233530,yes,Female,21,CAT 100,1,S50,643,15,96,214,5,11,F,F,F,F,0,0,0,0,Yes,No
K233540,yes,Male,58,CAT 100,0,BS110,482,15,72,5,5,0,F,F,F,F,0,0,0,0,Yes,No
K233550,yes,Female,26,CAT 100,1,BS110,455,15,68,105,5,5,F,F,F,F,0,0,0,0,Yes,No
K233560,yes,Male,35,CAT 100,0,BS110,552,15,83,164,5,8,F,F,F,F,0,0,0,0,Yes,No
K233570,yes,Female,18,CAT 100,1,S50,461,15,69,114,5,6,F,T,F,F,0,21,0,0,Yes,No
K233580,yes,Male,16,CAT 100,2,S50,367,15,55,0,5,0,F,F,F,F,0,0,0,0,Yes,No
K233590,yes,Female,47,CAT 100,2,S50,436,15,65,88,5,4,F,F,F,F,0,0,0,0,Yes,No
K233600,yes,Female,58,CAT 100,2,BS110,385,15,58,266,5,13,F,T,T,T,0,19,28,38,Yes,No
K233610,yes,Male,46,CAT 100,11,BS110,310,15,47,181,5,9,F,F,F,F,0,0,0,0,Yes,No
K233620,yes,Female,30,CAT 100,2,S50,593,15,89,224,5,11,F,T,T,F,0,19,31,0,Yes,No
K233630,yes,Male,14,CAT 100,0,BS110,572,15,86,31,5,2,F,T,F,F,0,22,0,0,Yes,No
K233640,yes,Female,32,CAT 100,4,BS110,494,15,74,293,5,15,F,F,F,F,0,0,0,0,Yes,No
K233650,yes,Female,52,CAT 100,1,BS110,524,15,79,89,5,4,F,F,F,F,0,0,0,0,Yes,No
K233660,yes,Male,22,CAT 100,1,BS110,619,15,93,184,5,9,F,F,F,F,0,0,0,0,Yes,No
K233670,yes,Male,24,CAT 100,0,S50,341,15,51,135,5,7,F,F,F,F,0,0,0,0,Yes,No
K233680,yes,Female,27,CAT 100,2,BS110,359,15,54,184,5,9,F,F,F,T,0,0,0,38,Yes,No
K233690,yes,Female,45,CAT 100,0,BS110,745,15,112,123,5,6,F,F,F,F,0,0,0,0,Yes,No
K233700,yes,Male,44,CAT 100,0,BS110,415,15,62,202,5,10,F,F,F,F,0,0,0,0,Yes,No
K233710,yes,Male,12,CAT 100,9,BS110,388,15,58,153,5,8,F,F,F,F,0,0,0,0,Yes,No
K233720,yes,Male,14,CAT 100,8,BS110,373,15,56,156,5,8,F,F,F,F,0,0,0,0,Yes,No
K233730,yes,Male,17,CAT 100,1,S50,460,15,69,102,5,5,F,F,F,F,0,0,0,0,Yes,No
K233740,yes,Female,28,CAT 100,8,BS110,536,15,80,247,5,12,T,T,F,T,6,19,0,40,Yes,No
K233750,yes,Male,22,CAT 100,1,BS110,530,15,80,190,5,10,F,F,F,F,0,0,0,0,Yes,No
K233760,yes,Male,17,CAT 100,1,S50,657,15,99,87,5,4,F,F,F,F,0,0,0,0,No,Yes
K233770,yes,Female,42,CAT 100,2,S50,367,15,55,135,5,7,F,F,F,F,0,0,0,0,Yes,No
K233780,yes,Female,52,CAT 100,1,BS110,521,15,78,0,5,0,F,T,T,T,0,19,24,40,Yes,No
K233790,yes,Male,32,CAT 100,1,BS110,486,15,73,73,5,4,F,F,F,T,0,0,0,42,Yes,No
K233800,yes,Male,15,CAT 100,0,BS110,354,15,53,45,5,2,T,T,T,F,10,17,30,0,Yes,No
K233810,yes,Female,37,CAT 100,0,S50,644,15,97,130,5,6,T,T,T,F,12,23,30,0,Yes,No
K233820,yes,Male,43,CAT 100,2,BS110,654,15,98,68,5,3,T,F,F,T,11,0,0,41,Yes,No
K233830,yes,Female,12,CAT 100,0,BS110,647,15,97,67,5,3,F,F,F,F,0,0,0,0,Yes,No
K233840,yes,Female,16,CAT 100,6,BS110,677,15,102,114,5,6,F,F,F,F,0,0,0,0,Yes,No
K233850,yes,Male,12,CAT 100,2,BS110,297,15,45,148,5,7,F,T,F,F,0,27,0,0,No,Yes
K233860,yes,Male,60,CAT 100,2,BS110,647,15,97,109,5,5,F,F,F,F,0,0,0,0,Yes,No
K233870,yes,Male,43,CAT 100,2,BS110,323,15,49,265,5,13,T,T,F,T,7,17,0,38,Yes,No
K233880,yes,Female,36,CAT 100,2,S50,764,15,115,152,5,8,F,F,F,F,0,0,0,0,Yes,No
K233890,yes,Female,35,CAT 100,2,BS110,291,15,44,207,5,10,F,F,F,F,0,0,0,0,Yes,No
K233900,yes,Female,44,CAT 100,1,BS110,574,15,86,110,5,6,F,F,F,F,0,0,0,0,Yes,No
K233910,yes,Female,66,CAT 100,0,S50,401,15,60,268,5,13,F,F,F,F,0,0,0,0,Yes,No
K233920,yes,Male,30,CAT 100,8,BS110,479,15,72,206,5,10,F,F,F,F,0,0,0,0,Yes,No
K233930,yes,Male,40,CAT 100,2,BS110,430,15,65,68,5,3,T,T,F,T,5,16,0,37,Yes,No
K233940,yes,Female,12,CAT 100,2,BS110,437,15,66,108,5,5,F,F,F,F,0,0,0,0,Yes,No
K233950,yes,Female,37,CAT 100,0,S50,620,15,93,44,5,2,F,F,F,F,0,0,0,0,Yes,No
K233960,yes,Female,25,CAT 100,0,BS110,451,15,68,387,5,19,F,F,F,F,0,0,0,0,Yes,No
K233970,yes,Male,26,CAT 100,2,BS110,410,15,62,350,5,17,F,F,F,F,0,0,0,0,Yes,No
K233980,yes,Female,44,CAT 100,2,S50,482,15,72,59,5,3,T,F,T,F,10,0,34,0,Yes,No
K233990,yes,Female,17,CAT 100,1,S50,545,15,82,112,5,6,F,F,F,T,0,0,0,35,Yes,No
K234000,yes,Male,42,CAT 100,0,S50,466,15,70,227,5,11,F,F,F,F,0,0,0,0,Yes,No
K234010,yes,Male,52,CAT 100,4,BS110,463,15,69,232,5,12,F,T,F,F,0,24,0,0,Yes,No
K234020,yes,Female,26,CAT 100,1,S50,579,15,87,185,5,9,F,F,T,F,0,0,24,0,Yes,No
K234030,yes,Female,31,CAT 100,2,BS110,354,15,53,269,5,13,F,F,F,F,0,0,0,0,Yes,No
K234040,yes,Female,22,CAT 100,0,BS110,290,15,44,253,5,13,T,F,T,F,12,0,26,0,No,Yes
K234050,yes,Female,18,CAT 100,5,BS110,455,15,68,152,5,8,F,F,F,F,0,0,0,0,Yes,No
K234060,yes,Male,32,CAT 100,2,BS110,603,15,90,88,5,4,F,F,F,F,0,0,0,0,Yes,No
K234070,yes,Male,40,CAT 100,2,BS110,606,15,91,97,5,5,F,F,F,F,0,0,0,0,Yes,No
K234080,yes,Male,61,CAT 100,6,BS110,481,15,72,361,5,18,F,F,F,F,0,0,0,0,Yes,No
K234090,yes,Female,63,CAT 100,0,BS110,643,15,96,176,5,9,F,F,F,F,0,0,0,0,Yes,No
K234100,yes,Male,22,CAT 100,1,BS110,539,15,81,416,5,21,F,F,F,F,0,0,0,0,Yes,No
K234110,yes,Male,35,CAT 100,11,BS110,448,15,67,196,5,10,F,F,T,F,0,0,35,0,Yes,No
K234120,yes,Male,29,CAT 100,2,S50,370,15,56,227,5,11,F,F,F,F,0,0,0,0,Yes,No
K234130,yes,Male,39,CAT 100,2,BS110,706,15,106,113,5,6,F,F,F,F,0,0,0,0,Yes,No
K234140,yes,Female,20,CAT 100,0,BS110,487,15,73,0,5,0,F,F,F,F,0,0,0,0,No,Yes
K234150,yes,Male,19,CAT 100,1,BS110,763,15,114,110,5,5,F,T,F,F,0,16,0,0,No,Yes
K234160,yes,Female,32,CAT 100,1,BS110,522,15,78,104,5,5,F,F,F,F,0,0,0,0,Yes,No
K234170,yes,Male,28,CAT 100,7,BS110,749,15,112,41,5,2,T,F,T,T,5,0,30,39,Yes,No
K234180,yes,Male,24,CAT 100,2,BS110,562,15,84,277,5,14,T,F,F,T,7,0,0,38,Yes,No
K234190,yes,Male,46,CAT 100,7,S50,699,15,105,88,5,4,F,F,F,F,0,0,0,0,Yes,No
K234200,yes,Female,16,CAT 100,1,S50,556,15,83,0,5,0,F,F,F,T,0,0,0,45,Yes,No
K234210,yes,Female,39,CAT 100,7,S50,451,15,68,256,5,13,T,T,T,F,12,23,31,0,Yes,No
K234220,yes,Male,17,CAT 100,7,S50,388,15,58,307,5,15,F,F,F,F,0,0,0,0,Yes,No
K234230,yes,Male,38,CAT 100,3,S50,278,15,42,182,5,9,F,F,F,F,0,0,0,0,Yes,No
K234240,yes,Female,25,CAT 100,1,BS110,369,15,55,329,5,16,F,F,F,F,0,0,0,0,Yes,No
K234250,yes,Male,18,CAT 100,2,S50,634,15,95,188,5,9,F,F,F,F,0,0,0,0,No,Yes
K234260,yes,Male,30,CAT 100,7,S50,651,15,98,188,5,9,F,F,F,F,0,0,0,0,Yes,No
K234270,yes,Male,24,CAT 100,2,BS110,302,15,45,201,5,10,F,F,F,F,0,0,0,0,No,Yes
K234280,yes,Female,64,CAT 100,1,S50,619,15,93,184,5,9,F,F,T,F,0,0,28,0,Yes,No
K234290,yes,Female,20,CAT 100,0,BS110,338,15,51,120,5,6,F,F,F,F,0,0,0,0,Yes,No
K234300,yes,Female,32,CAT 100,1,S50,642,15,96,175,5,9,F,F,F,F,0,0,0,0,Yes,No
K234310,yes,Male,52,CAT 100,1,BS110,507,15,76,259,5,13,F,F,F,F,0,0,0,0,Yes,No
K234320,yes,Female,27,CAT 100,5,BS110,368,15,55,289,5,14,F,F,F,F,0,0,0,0,Yes,No
K234330,yes,Male,21,CAT 100,2,BS110,410,15,61,263,5,13,F,F,F,F,0,0,0,0,Yes,No
K234340,yes,Female,50,CAT 100,0,S50,624,15,94,235,5,12,F,F,F,F,0,0,0,0,Yes,No
K234350,yes,Male,28,CAT 100,1,BS110,502,15,75,189,5,9,F,F,F,F,0,0,0,0,Yes,No
K234360,yes,Female,28,CAT 100,7,BS110,505,15,76,357,5,18,T,T,F,F,13,13,0,0,Yes,No
K234370,yes,Male,34,CAT 100,0,S50,741,15,111,58,5,3,T,F,F,T,10,0,0,37,Yes,No
K234380,yes,Female,26,CAT 100,0,S50,603,15,90,289,5,14,F,F,F,F,0,0,0,0,Yes,No
K234390,yes,Male,30,CAT 100,0,BS110,463,15,69,163,5,8,F,F,F,F,0,0,0,0,Yes,No
K234400,yes,Male,22,CAT 100,1,S50,620,15,93,281,5,14,F,T,F,F,0,16,0,0,Yes,No
K234410,yes,Male,43,CAT 100,2,BS110,709,15,106,88,5,4,F,F,F,F,0,0,0,0,Yes,No
K234420,yes,Male,34,CAT 100,2,BS110,475,15,71,434,5,22,T,T,F,F,8,19,0,0,Yes,No
K234430,yes,Female,20,CAT 100,2,BS110,581,15,87,101,5,5,T,T,T,F,9,19,25,0,Yes,No
K234440,yes,Female,32,CAT 100,1,S50,382,15,57,343,5,17,F,F,F,F,0,0,0,0,Yes,No
K234450,yes,Male,32,CAT 100,10,S50,665,15,100,48,5,2,F,F,F,F,0,0,0,0,Yes,No
K234460,yes,Female,39,CAT 100,1,S50,362,15,54,193,5,10,F,F,F,F,0,0,0,0,Yes,No
K234470,yes,Female,18,CAT 100,1,BS110,657,15,99,115,5,6,F,F,F,F,0,0,0,0,Yes,No
K234480,yes,Male,29,CAT 100,0,S50,359,15,54,278,5,14,F,T,F,F,0,25,0,0,Yes,No
K234490,yes,Male,40,CAT 100,0,BS110,362,15,54,87,5,4,F,F,F,F,0,0,0,0,Yes,No
K234500,yes,Male,25,CAT 100,8,S50,533,15,80,114,5,6,F,F,F,F,0,0,0,0,Yes,No
K234510,yes,Male,33,CAT 100,2,BS110,674,15,101,29,5,1,F,F,F,F,0,0,0,0,No,Yes
K234520,yes,Female,28,CAT 100,2,S50,597,15,90,32,5,2,F,F,F,F,0,0,0,0,Yes,No
K234530,yes,Male,15,CAT 100,2,S50,658,15,99,64,5,3,F,F,T,F,0,0,26,0,Yes,No
K234540,yes,Male,52,CAT 100,2,BS110,688,15,103,181,5,9,F,T,F,F,0,18,0,0,Yes,No
K234550,yes,Female,23,CAT 100,10,BS110,547,15,82,296,5,15,F,F,F,F,0,0,0,0,Yes,No
K234560,yes,Male,25,CAT 100,9,S50,626,15,94,130,5,7,F,F,F,F,0,0,0,0,Yes,No
K234570,yes,Female,29,CAT 100,1,S50,503,15,75,408,5,20,F,F,F,F,0,0,0,0,Yes,No
K234580,yes,Female,34,CAT 100,0,BS110,341,15,51,233,5,12,F,F,F,F,0,0,0,0,Yes,No
K234590,yes,Female,41,CAT 100,2,BS110,472,15,71,4,5,0,F,F,F,F,0,0,0,0,Yes,No
K234600,yes,Female,42,CAT 100,10,BS110,374,15,56,245,5,12,F,F,F,F,0,0,0,0,Yes,No
K234610,yes,Male,39,CAT 100,2,S50,368,15,55,176,5,9,F,F,F,F,0,0,0,0,Yes,No
K234620,yes,Female,19,CAT 100,8,S50,607,15,91,81,5,4,F,F,T,F,0,0,26,0,Yes,No
K234630,yes,Female,37,CAT 100,2,S50,394,15,59,284,5,14,F,F,F,F,0,0,0,0,Yes,No
K234640,yes,Female,16,CAT 100,2,BS110,693,15,104,134,5,7,T,F,F,F,9,0,0,0,Yes,No
K234650,yes,Female,25,CAT 100,1,BS110,381,15,57,341,5,17,F,F,F,F,0,0,0,0,Yes,No
K234660,yes,Female,30,CAT 100,1,BS110,482,15,72,255,5,13,F,F,F,F,0,0,0,0,Yes,No
K234670,yes,Male,17,CAT 100,7,BS110,379,15,57,125,5,6,T,T,T,F,12,19,27,0,Yes,No
K234680,yes,Female,23,CAT 100,3,BS110,395,15,59,151,5,8,F,F,F,T,0,0,0,41,Yes,No
